cue,ftype,qid,question,response,question_id,count,truth_mean,truth_std,truth_min,truth_max,imagery_mean,imagery_std,imagery_min,imagery_max,difficulty_mean,difficulty_std,difficulty_min,difficulty_max,facts_mean,facts_std,facts_min,facts_max
pineapple,nonvisual,4,Does it grow in Hawaii?,yes,pineapple:nonvisual:4:yes,6.0,1.8333333333333333,0.40824829046386274,1.0,2.0,1.5,1.378404875209022,0.0,3.0,-1.6666666666666667,0.5163977794943221,-2.0,-1.0,1.1666666666666667,0.9831920802501751,0.0,2.0
pineapple,nonvisual,5,Is it prickly?,yes,pineapple:nonvisual:5:yes,4.0,0.5,1.7320508075688772,-2.0,2.0,1.25,0.9574271077563381,0.0,2.0,-1.75,0.5,-2.0,-1.0,0.5,0.5773502691896257,0.0,1.0
pineapple,visual,1,Is it yellow?,yes,pineapple:visual:1:yes,3.0,0.0,1.0,-1.0,1.0,2.0,1.0,1.0,3.0,-1.3333333333333333,1.1547005383792517,-2.0,0.0,0.0,0.0,0.0,0.0
pineapple,visual,2,Does it have an inside?,yes,pineapple:visual:2:yes,4.0,0.75,1.5,-1.0,2.0,1.0,1.1547005383792515,0.0,2.0,-1.5,0.5773502691896257,-2.0,-1.0,0.75,0.9574271077563381,0.0,2.0
pineapple,visual,3,Does it have skin?,yes,pineapple:visual:3:yes,8.0,1.375,0.9161253813129043,0.0,2.0,2.0,1.1952286093343936,0.0,4.0,-0.875,0.9910312089651149,-2.0,0.0,0.75,1.164964745021435,0.0,3.0
pineapple,visual,4,Is it yellow inside?,yes,pineapple:visual:4:yes,4.0,1.75,0.5,1.0,2.0,1.75,0.9574271077563381,1.0,3.0,-1.75,0.5,-2.0,-1.0,0.0,0.0,0.0,0.0
pineapple,visual,5,Does it have a core?,yes,pineapple:visual:5:yes,2.0,1.5,0.7071067811865476,1.0,2.0,1.5,0.7071067811865476,1.0,2.0,0.0,1.4142135623730951,-1.0,1.0,2.0,1.4142135623730951,1.0,3.0
pineapple,nonvisual,1,Is it an animal?,no,pineapple:nonvisual:1:no,6.0,-2.0,0.0,-2.0,-2.0,1.3333333333333333,1.7511900715418263,0.0,4.0,-1.8333333333333333,0.40824829046386274,-2.0,-1.0,0.3333333333333333,0.816496580927726,0.0,2.0
pineapple,nonvisual,2,Is it clothing?,no,pineapple:nonvisual:2:no,3.0,-2.0,0.0,-2.0,-2.0,1.0,1.0,0.0,2.0,-2.0,0.0,-2.0,-2.0,1.0,1.7320508075688772,0.0,3.0
pineapple,nonvisual,3,Is it a carnivore?,no,pineapple:nonvisual:3:no,4.0,-2.0,0.0,-2.0,-2.0,1.25,1.8929694486000912,0.0,4.0,-1.75,0.5,-2.0,-1.0,0.25,0.5,0.0,1.0
pineapple,nonvisual,4,Is it used for racing?,no,pineapple:nonvisual:4:no,3.0,-2.0,0.0,-2.0,-2.0,2.0,1.7320508075688772,0.0,3.0,-2.0,0.0,-2.0,-2.0,0.6666666666666666,0.5773502691896258,0.0,1.0
pineapple,nonvisual,5,Is it a pet?,no,pineapple:nonvisual:5:no,7.0,-1.4285714285714286,0.9759000729485331,-2.0,0.0,1.4285714285714286,1.9023794624226837,0.0,4.0,-1.7142857142857142,0.7559289460184543,-2.0,0.0,0.8571428571428571,1.5735915849388864,0.0,4.0
pineapple,visual,1,Does it have legs?,no,pineapple:visual:1:no,4.0,-2.0,0.0,-2.0,-2.0,1.0,1.4142135623730951,0.0,3.0,-1.5,1.0,-2.0,0.0,0.25,0.5,0.0,1.0
pineapple,visual,2,Does it have a seat?,no,pineapple:visual:2:no,5.0,-1.8,0.44721359549995815,-2.0,-1.0,1.4,1.1401754250991378,0.0,3.0,-1.8,0.44721359549995815,-2.0,-1.0,1.2,1.6431676725154984,0.0,3.0
pineapple,visual,3,Does it have whiskers?,no,pineapple:visual:3:no,6.0,-2.0,0.0,-2.0,-2.0,1.5,1.6431676725154984,0.0,4.0,-1.6666666666666667,0.5163977794943221,-2.0,-1.0,0.6666666666666666,1.632993161855452,0.0,4.0
pineapple,visual,4,Does it have legs?,no,pineapple:visual:4:no,4.0,-2.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0
pineapple,visual,5,Does it have a tail?,no,pineapple:visual:5:no,4.0,-2.0,0.0,-2.0,-2.0,1.25,0.9574271077563381,0.0,2.0,-2.0,0.0,-2.0,-2.0,0.25,0.5,0.0,1.0
rabbit,nonvisual,1,Does it hop?,yes,rabbit:nonvisual:1:yes,5.0,2.0,0.0,2.0,2.0,2.0,1.5811388300841898,0.0,4.0,-1.8,0.44721359549995815,-2.0,-1.0,1.0,1.224744871391589,0.0,3.0
rabbit,nonvisual,2,Is it a pet?,yes,rabbit:nonvisual:2:yes,5.0,0.2,0.4472135954999579,0.0,1.0,1.2,1.3038404810405297,0.0,3.0,-1.8,0.44721359549995815,-2.0,-1.0,0.2,0.4472135954999579,0.0,1.0
rabbit,nonvisual,3,Is it edible?,yes,rabbit:nonvisual:3:yes,5.0,1.4,0.8944271909999157,0.0,2.0,0.2,0.4472135954999579,0.0,1.0,-1.4,0.547722557505166,-2.0,-1.0,0.8,1.3038404810405297,0.0,3.0
rabbit,nonvisual,4,Is it hunted by people?,yes,rabbit:nonvisual:4:yes,4.0,0.5,1.2909944487358056,-1.0,2.0,1.5,1.2909944487358056,0.0,3.0,-0.75,1.2583057392117916,-2.0,1.0,1.0,1.1547005383792515,0.0,2.0
rabbit,nonvisual,5,Does it eat carrots?,yes,rabbit:nonvisual:5:yes,7.0,1.8571428571428572,0.3779644730092273,1.0,2.0,1.8571428571428572,1.4638501094227998,0.0,4.0,-1.5714285714285714,0.7867957924694432,-2.0,0.0,2.142857142857143,1.3451854182690983,1.0,4.0
rabbit,visual,1,Does it have ears?,yes,rabbit:visual:1:yes,4.0,2.0,0.0,2.0,2.0,2.0,1.632993161855452,0.0,4.0,-1.75,0.5,-2.0,-1.0,0.5,1.0,0.0,2.0
rabbit,visual,2,Does it have feet?,yes,rabbit:visual:2:yes,6.0,2.0,0.0,2.0,2.0,1.6666666666666667,1.505545305418162,0.0,4.0,-1.6666666666666667,0.5163977794943221,-2.0,-1.0,0.5,0.5477225575051661,0.0,1.0
rabbit,visual,3,Does it have whiskers?,yes,rabbit:visual:3:yes,6.0,1.0,1.6733200530681511,-2.0,2.0,2.3333333333333335,1.0327955589886446,1.0,3.0,-0.8333333333333334,1.1690451944500122,-2.0,1.0,0.16666666666666666,0.408248290463863,0.0,1.0
rabbit,visual,4,Does it have a tail?,yes,rabbit:visual:4:yes,8.0,1.625,0.5175491695067657,1.0,2.0,1.625,1.407885953173359,0.0,4.0,-1.625,0.5175491695067657,-2.0,-1.0,0.875,0.6408699444616557,0.0,2.0
rabbit,nonvisual,1,Does it live in zoos?,no,rabbit:nonvisual:1:no,9.0,-0.6666666666666666,0.8660254037844386,-2.0,1.0,1.2222222222222223,1.2018504251546631,0.0,3.0,-0.6666666666666666,1.118033988749895,-2.0,1.0,1.2222222222222223,1.481365736219265,0.0,4.0
rabbit,nonvisual,2,Does it make noises?,no,rabbit:nonvisual:2:no,6.0,1.1666666666666667,1.1690451944500122,-1.0,2.0,1.0,0.8944271909999159,0.0,2.0,-0.8333333333333334,1.1690451944500122,-2.0,1.0,1.8333333333333333,1.7224014243685084,0.0,4.0
rabbit,nonvisual,3,Does it roar?,no,rabbit:nonvisual:3:no,6.0,-1.5,1.224744871391589,-2.0,1.0,1.1666666666666667,1.6020819787597222,0.0,4.0,-1.5,1.224744871391589,-2.0,1.0,0.8333333333333334,1.3291601358251257,0.0,3.0
rabbit,nonvisual,4,Is it used for making jam?,no,rabbit:nonvisual:4:no,4.0,-1.75,0.5,-2.0,-1.0,0.5,0.5773502691896257,0.0,1.0,-1.75,0.5,-2.0,-1.0,1.0,1.4142135623730951,0.0,3.0
rabbit,nonvisual,5,Is it a fruit?,no,rabbit:nonvisual:5:no,5.0,-2.0,0.0,-2.0,-2.0,0.4,0.5477225575051661,0.0,1.0,-2.0,0.0,-2.0,-2.0,1.0,1.7320508075688772,0.0,4.0
rabbit,visual,1,Does it have spots?,no,rabbit:visual:1:no,4.0,-0.5,1.0,-2.0,0.0,2.0,0.816496580927726,1.0,3.0,-1.75,0.5,-2.0,-1.0,1.25,0.5,1.0,2.0
rabbit,visual,2,Is it made of metal?,no,rabbit:visual:2:no,4.0,-2.0,0.0,-2.0,-2.0,1.25,0.9574271077563381,0.0,2.0,-1.5,0.5773502691896257,-2.0,-1.0,0.75,0.9574271077563381,0.0,2.0
rabbit,visual,3,Does it have a seat?,no,rabbit:visual:3:no,5.0,-1.4,1.3416407864998738,-2.0,1.0,0.2,0.4472135954999579,0.0,1.0,-2.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0
rabbit,visual,4,Is it flat?,no,rabbit:visual:4:no,6.0,-2.0,0.0,-2.0,-2.0,0.6666666666666666,0.816496580927726,0.0,2.0,-1.6666666666666667,0.5163977794943221,-2.0,-1.0,0.5,0.8366600265340756,0.0,2.0
raccoon,nonvisual,1,Does it eat garbage?,yes,raccoon:nonvisual:1:yes,5.0,1.4,0.547722557505166,1.0,2.0,1.0,1.7320508075688772,0.0,4.0,-2.0,0.0,-2.0,-2.0,1.0,1.7320508075688772,0.0,4.0
raccoon,nonvisual,2,Is it furry?,yes,raccoon:nonvisual:2:yes,5.0,1.6,0.547722557505166,1.0,2.0,1.8,0.8366600265340757,1.0,3.0,-1.6,0.8944271909999157,-2.0,0.0,1.6,1.1401754250991378,0.0,3.0
raccoon,nonvisual,3,Is it nocturnal?,yes,raccoon:nonvisual:3:yes,5.0,1.2,1.0954451150103321,0.0,2.0,1.6,1.3416407864998738,0.0,3.0,-0.8,1.3038404810405297,-2.0,1.0,2.0,1.4142135623730951,0.0,4.0
raccoon,nonvisual,4,Does it produce offspring?,yes,raccoon:nonvisual:4:yes,4.0,1.5,1.0,0.0,2.0,1.0,1.4142135623730951,0.0,3.0,-1.75,0.5,-2.0,-1.0,0.75,1.5,0.0,3.0
raccoon,visual,1,Is it black?,yes,raccoon:visual:1:yes,4.0,-0.5,1.2909944487358056,-2.0,1.0,1.75,1.2583057392117916,0.0,3.0,-0.5,1.2909944487358056,-2.0,1.0,1.25,0.9574271077563381,0.0,2.0
raccoon,visual,2,Does it have a tail?,yes,raccoon:visual:2:yes,5.0,2.0,0.0,2.0,2.0,1.2,1.0954451150103321,0.0,3.0,-1.8,0.44721359549995815,-2.0,-1.0,0.4,0.8944271909999159,0.0,2.0
raccoon,visual,3,Does it have eyes?,yes,raccoon:visual:3:yes,5.0,2.0,0.0,2.0,2.0,1.2,1.3038404810405297,0.0,3.0,-1.8,0.44721359549995815,-2.0,-1.0,0.8,1.3038404810405297,0.0,3.0
raccoon,visual,4,Does it have stripes?,yes,raccoon:visual:4:yes,6.0,0.16666666666666666,1.4719601443879746,-2.0,2.0,1.6666666666666667,1.3662601021279464,0.0,4.0,-0.6666666666666666,1.2110601416389968,-2.0,1.0,1.0,0.8944271909999159,0.0,2.0
raccoon,visual,5,Does it have a mask?,yes,raccoon:visual:5:yes,5.0,1.2,0.44721359549995787,1.0,2.0,2.4,1.1401754250991378,1.0,4.0,-1.0,0.7071067811865476,-2.0,0.0,2.2,1.3038404810405297,1.0,4.0
raccoon,nonvisual,1,Does it hop?,no,raccoon:nonvisual:1:no,5.0,-0.4,0.8944271909999159,-1.0,1.0,1.6,1.1401754250991378,0.0,3.0,-0.6,1.140175425099138,-2.0,1.0,1.4,1.6733200530681511,0.0,4.0
raccoon,nonvisual,2,Is it used for protection?,no,raccoon:nonvisual:2:no,4.0,-1.75,0.5,-2.0,-1.0,1.0,2.0,0.0,4.0,-1.5,0.5773502691896257,-2.0,-1.0,0.5,0.5773502691896257,0.0,1.0
raccoon,nonvisual,3,Is it used for holding beer?,no,raccoon:nonvisual:3:no,4.0,-2.0,0.0,-2.0,-2.0,1.25,0.9574271077563381,0.0,2.0,-1.75,0.5,-2.0,-1.0,0.75,0.9574271077563381,0.0,2.0
raccoon,nonvisual,4,Does it spit?,no,raccoon:nonvisual:4:no,3.0,0.0,1.7320508075688772,-2.0,1.0,0.6666666666666666,1.1547005383792517,0.0,2.0,-1.3333333333333333,1.1547005383792517,-2.0,0.0,0.0,0.0,0.0,0.0
raccoon,visual,1,Does it have a mane?,no,raccoon:visual:1:no,5.0,-1.6,0.547722557505166,-2.0,-1.0,2.2,0.8366600265340757,1.0,3.0,-1.2,1.0954451150103321,-2.0,0.0,1.4,1.3416407864998738,0.0,3.0
raccoon,visual,2,Does it have seeds?,no,raccoon:visual:2:no,5.0,-2.0,0.0,-2.0,-2.0,1.2,0.8366600265340756,0.0,2.0,-1.6,0.8944271909999157,-2.0,0.0,0.8,1.0954451150103321,0.0,2.0
raccoon,visual,3,Does it have green leaves?,no,raccoon:visual:3:no,6.0,-2.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.5,1.224744871391589,0.0,3.0
raccoon,visual,4,Does it have a long neck?,no,raccoon:visual:4:no,5.0,-1.8,0.44721359549995815,-2.0,-1.0,2.2,1.3038404810405297,1.0,4.0,-1.0,0.7071067811865476,-2.0,0.0,1.4,1.1401754250991378,0.0,3.0
raccoon,visual,5,Does it have a beak?,no,raccoon:visual:5:no,9.0,-2.0,0.0,-2.0,-2.0,0.6666666666666666,0.8660254037844386,0.0,2.0,-1.7777777777777777,0.44095855184409866,-2.0,-1.0,0.3333333333333333,0.7071067811865476,0.0,2.0
strawberry,nonvisual,1,Is it a fruit?,yes,strawberry:nonvisual:1:yes,2.0,2.0,0.0,2.0,2.0,1.0,1.4142135623730951,0.0,2.0,-1.5,0.7071067811865476,-2.0,-1.0,3.0,0.0,3.0,3.0
strawberry,nonvisual,2,Does it taste sweet?,yes,strawberry:nonvisual:2:yes,5.0,1.4,0.547722557505166,1.0,2.0,1.2,1.0954451150103321,0.0,3.0,-1.6,0.547722557505166,-2.0,-1.0,1.6,1.1401754250991378,0.0,3.0
strawberry,nonvisual,3,Is it used for making jam?,yes,strawberry:nonvisual:3:yes,7.0,1.7142857142857142,0.4879500364742663,1.0,2.0,2.4285714285714284,1.3972762620115438,0.0,4.0,-1.7142857142857142,0.4879500364742663,-2.0,-1.0,2.0,1.632993161855452,0.0,4.0
strawberry,nonvisual,4,Does it taste good?,yes,strawberry:nonvisual:4:yes,6.0,1.0,0.8944271909999159,0.0,2.0,2.3333333333333335,1.8618986725025257,0.0,4.0,-1.1666666666666667,0.7527726527090811,-2.0,0.0,2.1666666666666665,1.169045194450012,1.0,4.0
strawberry,visual,1,Is it red?,yes,strawberry:visual:1:yes,3.0,1.6666666666666667,0.5773502691896255,1.0,2.0,1.6666666666666667,0.5773502691896255,1.0,2.0,-1.3333333333333333,0.5773502691896258,-2.0,-1.0,0.0,0.0,0.0,0.0
strawberry,visual,2,Does it have seeds?,yes,strawberry:visual:2:yes,7.0,1.7142857142857142,0.7559289460184543,0.0,2.0,1.0,1.5275252316519468,0.0,4.0,-1.5714285714285714,0.7867957924694432,-2.0,0.0,0.8571428571428571,1.2149857925879117,0.0,3.0
strawberry,visual,3,Does it have green leaves?,yes,strawberry:visual:3:yes,3.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,3.0,-1.6666666666666667,0.5773502691896255,-2.0,-1.0,0.0,0.0,0.0,0.0
strawberry,visual,4,Is it small?,yes,strawberry:visual:4:yes,5.0,1.6,0.547722557505166,1.0,2.0,1.6,1.51657508881031,0.0,3.0,-1.4,0.8944271909999157,-2.0,0.0,0.8,0.8366600265340756,0.0,2.0
strawberry,nonvisual,1,Is is used for riding?,no,strawberry:nonvisual:1:no,5.0,-2.0,0.0,-2.0,-2.0,1.4,1.3416407864998738,0.0,3.0,-1.6,0.8944271909999157,-2.0,0.0,1.4,1.9493588689617927,0.0,4.0
strawberry,nonvisual,2,Is it an insect?,no,strawberry:nonvisual:2:no,5.0,-2.0,0.0,-2.0,-2.0,1.4,1.6733200530681511,0.0,4.0,-1.8,0.44721359549995815,-2.0,-1.0,1.8,1.4832396974191326,0.0,4.0
strawberry,nonvisual,3,Is it furniture?,no,strawberry:nonvisual:3:no,5.0,-2.0,0.0,-2.0,-2.0,0.4,0.8944271909999159,0.0,2.0,-1.8,0.44721359549995815,-2.0,-1.0,0.4,0.8944271909999159,0.0,2.0
strawberry,nonvisual,4,Does it eat?,no,strawberry:nonvisual:4:no,4.0,-0.75,1.5,-2.0,1.0,1.75,1.707825127659933,0.0,4.0,-2.0,0.0,-2.0,-2.0,0.25,0.5,0.0,1.0
strawberry,visual,1,Does it have four legs?,no,strawberry:visual:1:no,5.0,-2.0,0.0,-2.0,-2.0,0.4,0.8944271909999159,0.0,2.0,-1.2,1.7888543819998317,-2.0,2.0,0.0,0.0,0.0,0.0
strawberry,visual,2,Does it have a tail?,no,strawberry:visual:2:no,4.0,-1.75,0.5,-2.0,-1.0,2.75,1.5,1.0,4.0,-1.5,1.0,-2.0,0.0,0.75,0.9574271077563381,0.0,2.0
strawberry,visual,3,Does it have a mane?,no,strawberry:visual:3:no,7.0,-2.0,0.0,-2.0,-2.0,0.2857142857142857,0.4879500364742666,0.0,1.0,-1.8571428571428572,0.3779644730092273,-2.0,-1.0,0.0,0.0,0.0,0.0
strawberry,visual,4,Does it have ears?,no,strawberry:visual:4:no,10.0,-1.6,1.2649110640673518,-2.0,2.0,1.3,1.7029386365926402,0.0,4.0,-1.8,0.42163702135578407,-2.0,-1.0,0.9,1.3703203194062976,0.0,4.0
swan,nonvisual,1,Is it graceful?,yes,swan:nonvisual:1:yes,7.0,1.7142857142857142,0.4879500364742663,1.0,2.0,1.5714285714285714,1.511857892036909,0.0,4.0,-1.8571428571428572,0.3779644730092273,-2.0,-1.0,0.5714285714285714,0.7867957924694432,0.0,2.0
swan,nonvisual,2,Is it a bird?,yes,swan:nonvisual:2:yes,4.0,2.0,0.0,2.0,2.0,1.75,1.707825127659933,0.0,4.0,-1.25,0.5,-2.0,-1.0,1.0,1.1547005383792515,0.0,2.0
swan,nonvisual,3,Does it live on water?,yes,swan:nonvisual:3:yes,6.0,1.0,1.6733200530681511,-2.0,2.0,1.6666666666666667,1.632993161855452,0.0,4.0,-1.3333333333333333,1.0327955589886446,-2.0,0.0,1.6666666666666667,1.505545305418162,0.0,4.0
swan,nonvisual,4,Does it lay eggs?,yes,swan:nonvisual:4:yes,6.0,1.0,1.0954451150103321,-1.0,2.0,1.6666666666666667,1.3662601021279464,0.0,3.0,-1.0,0.8944271909999159,-2.0,0.0,1.3333333333333333,1.2110601416389968,0.0,3.0
swan,visual,1,Does it have a long neck?,yes,swan:visual:1:yes,4.0,1.75,0.5,1.0,2.0,2.0,1.8257418583505538,0.0,4.0,-2.0,0.0,-2.0,-2.0,1.5,1.2909944487358056,0.0,3.0
swan,visual,2,Does it have a beak?,yes,swan:visual:2:yes,4.0,2.0,0.0,2.0,2.0,3.25,0.9574271077563381,2.0,4.0,-1.75,0.5,-2.0,-1.0,1.5,1.9148542155126762,0.0,4.0
swan,visual,3,Does it have feathers?,yes,swan:visual:3:yes,6.0,2.0,0.0,2.0,2.0,1.0,0.8944271909999159,0.0,2.0,-1.8333333333333333,0.40824829046386274,-2.0,-1.0,0.3333333333333333,0.5163977794943223,0.0,1.0
swan,visual,4,Does it have wings?,yes,swan:visual:4:yes,6.0,1.5,1.224744871391589,-1.0,2.0,2.0,1.6733200530681511,0.0,4.0,-1.3333333333333333,0.816496580927726,-2.0,0.0,1.8333333333333333,1.3291601358251257,0.0,4.0
swan,nonvisual,1,Is it used by riding?,no,swan:nonvisual:1:no,7.0,-1.8571428571428572,0.3779644730092273,-2.0,-1.0,1.1428571428571428,1.3451854182690985,0.0,3.0,-1.2857142857142858,0.7559289460184545,-2.0,0.0,1.2857142857142858,1.6035674514745464,0.0,4.0
swan,nonvisual,2,Does it grow on trees?,no,swan:nonvisual:2:no,5.0,-2.0,0.0,-2.0,-2.0,1.4,1.1401754250991378,0.0,3.0,-1.8,0.44721359549995815,-2.0,-1.0,1.4,1.6733200530681511,0.0,4.0
swan,nonvisual,3,Is it found in dining rooms?,no,swan:nonvisual:3:no,7.0,-1.5714285714285714,0.7867957924694432,-2.0,0.0,0.5714285714285714,0.9759000729485332,0.0,2.0,-1.4285714285714286,0.7867957924694431,-2.0,0.0,1.0,1.5275252316519468,0.0,4.0
swan,nonvisual,4,Does it travel in herds?,no,swan:nonvisual:4:no,4.0,-0.25,0.9574271077563381,-1.0,1.0,0.75,0.9574271077563381,0.0,2.0,-0.25,0.5,-1.0,0.0,1.0,0.816496580927726,0.0,2.0
swan,visual,1,Does it have a hump?,no,swan:visual:1:no,5.0,-2.0,0.0,-2.0,-2.0,1.8,1.7888543819998317,0.0,4.0,-1.6,0.547722557505166,-2.0,-1.0,0.6,1.3416407864998738,0.0,3.0
swan,visual,2,Does it have a tail?,no,swan:visual:2:no,6.0,-0.6666666666666666,1.2110601416389968,-2.0,1.0,3.1666666666666665,1.1690451944500124,1.0,4.0,-0.5,1.0488088481701516,-2.0,1.0,1.8333333333333333,1.7224014243685084,0.0,4.0
swan,visual,3,Does it have four legs?,no,swan:visual:3:no,6.0,-1.8333333333333333,0.40824829046386274,-2.0,-1.0,2.5,1.51657508881031,0.0,4.0,-1.6666666666666667,0.5163977794943221,-2.0,-1.0,2.1666666666666665,1.602081978759722,0.0,4.0
swan,visual,4,Is it made of wood?,no,swan:visual:4:no,8.0,-1.75,0.7071067811865476,-2.0,0.0,0.375,0.7440238091428449,0.0,2.0,-1.875,0.3535533905932738,-2.0,-1.0,0.125,0.3535533905932738,0.0,1.0
table,nonvisual,1,Is it used for eating on?,yes,table:nonvisual:1:yes,2.0,1.0,0.0,1.0,1.0,2.0,2.8284271247461903,0.0,4.0,-2.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0
table,nonvisual,2,Is it found in kitchens?,yes,table:nonvisual:2:yes,4.0,1.0,0.816496580927726,0.0,2.0,1.5,1.2909944487358056,0.0,3.0,-1.5,0.5773502691896257,-2.0,-1.0,0.25,0.5,0.0,1.0
table,nonvisual,3,Is it found in dining rooms?,yes,table:nonvisual:3:yes,7.0,1.4285714285714286,0.5345224838248487,1.0,2.0,1.5714285714285714,1.8126539343499315,0.0,4.0,-1.8571428571428572,0.3779644730092273,-2.0,-1.0,0.2857142857142857,0.4879500364742666,0.0,1.0
table,nonvisual,4,Is it furniture?,yes,table:nonvisual:4:yes,4.0,1.75,0.5,1.0,2.0,1.0,0.816496580927726,0.0,2.0,-1.5,1.0,-2.0,0.0,0.5,1.0,0.0,2.0
table,visual,1,Is it made of wood?,yes,table:visual:1:yes,4.0,0.75,0.5,0.0,1.0,2.0,1.8257418583505538,0.0,4.0,-1.0,1.4142135623730951,-2.0,1.0,2.0,1.8257418583505538,0.0,4.0
table,visual,2,Is it round?,yes,table:visual:2:yes,6.0,-0.16666666666666666,0.408248290463863,-1.0,0.0,1.8333333333333333,1.169045194450012,0.0,3.0,-1.6666666666666667,0.5163977794943221,-2.0,-1.0,0.8333333333333334,0.983192080250175,0.0,2.0
table,visual,3,Does it have legs?,yes,table:visual:3:yes,4.0,1.25,0.9574271077563381,0.0,2.0,1.25,1.2583057392117916,0.0,3.0,-0.75,1.5,-2.0,1.0,1.5,1.7320508075688772,0.0,4.0
table,visual,4,Is it flat?,yes,table:visual:4:yes,7.0,1.4285714285714286,1.1338934190276817,-1.0,2.0,2.142857142857143,1.3451854182690983,1.0,4.0,-1.2857142857142858,0.7559289460184545,-2.0,0.0,1.7142857142857142,1.4960264830861911,0.0,4.0
table,nonvisual,1,Is it an animal?,no,table:nonvisual:1:no,4.0,-2.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0
table,nonvisual,2,Is it a mammal?,no,table:nonvisual:2:no,3.0,-1.3333333333333333,1.1547005383792517,-2.0,0.0,1.3333333333333333,1.1547005383792517,0.0,2.0,-1.0,1.0,-2.0,0.0,1.3333333333333333,1.1547005383792517,0.0,2.0
table,nonvisual,3,Is it healthy?,no,table:nonvisual:3:no,5.0,-1.8,0.44721359549995815,-2.0,-1.0,1.4,1.9493588689617927,0.0,4.0,-1.8,0.44721359549995815,-2.0,-1.0,0.4,0.8944271909999159,0.0,2.0
table,nonvisual,4,Does it grow in Hawaii?,no,table:nonvisual:4:no,5.0,-2.0,0.0,-2.0,-2.0,0.6,0.8944271909999159,0.0,2.0,-2.0,0.0,-2.0,-2.0,0.4,0.8944271909999159,0.0,2.0
table,visual,1,Does it have a neck?,no,table:visual:1:no,5.0,-1.4,0.8944271909999157,-2.0,0.0,0.6,0.8944271909999159,0.0,2.0,-1.4,0.8944271909999157,-2.0,0.0,0.6,0.8944271909999159,0.0,2.0
table,visual,2,Does it have a nose?,no,table:visual:2:no,4.0,-2.0,0.0,-2.0,-2.0,1.25,1.8929694486000912,0.0,4.0,-2.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0
table,visual,3,Does it have a tail?,no,table:visual:3:no,3.0,-2.0,0.0,-2.0,-2.0,0.3333333333333333,0.5773502691896258,0.0,1.0,-2.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0
table,visual,4,Does it have a skin?,no,table:visual:4:no,5.0,-1.6,0.8944271909999157,-2.0,0.0,0.6,0.8944271909999159,0.0,2.0,-1.4,0.8944271909999157,-2.0,0.0,0.4,0.8944271909999159,0.0,2.0
tiger,nonvisual,1,Is it a carnivore?,yes,tiger:nonvisual:1:yes,4.0,1.0,1.1547005383792515,0.0,2.0,1.5,1.0,1.0,3.0,-0.75,1.5,-2.0,1.0,2.25,1.5,1.0,4.0
tiger,nonvisual,2,Is it an animal?,yes,tiger:nonvisual:2:yes,5.0,2.0,0.0,2.0,2.0,1.0,1.7320508075688772,0.0,4.0,-2.0,0.0,-2.0,-2.0,1.0,1.7320508075688772,0.0,4.0
tiger,nonvisual,3,Does it live in Africa?,yes,tiger:nonvisual:3:yes,5.0,0.0,1.5811388300841898,-2.0,2.0,1.8,0.8366600265340757,1.0,3.0,-0.8,0.8366600265340756,-2.0,0.0,1.8,0.8366600265340757,1.0,3.0
tiger,nonvisual,4,Does it live in zoos?,yes,tiger:nonvisual:4:yes,4.0,1.0,1.1547005383792515,0.0,2.0,1.5,1.9148542155126762,0.0,4.0,-1.75,0.5,-2.0,-1.0,1.75,1.707825127659933,0.0,4.0
tiger,nonvisual,5,Does it live in India?,yes,tiger:nonvisual:5:yes,4.0,0.75,0.9574271077563381,0.0,2.0,0.75,0.9574271077563381,0.0,2.0,-1.0,0.816496580927726,-2.0,0.0,1.5,0.5773502691896257,1.0,2.0
tiger,visual,1,Does it have stripes?,yes,tiger:visual:1:yes,4.0,1.75,0.5,1.0,2.0,1.0,1.4142135623730951,0.0,3.0,-1.75,0.5,-2.0,-1.0,0.75,0.9574271077563381,0.0,2.0
tiger,visual,2,Does it have teeth?,yes,tiger:visual:2:yes,4.0,1.5,1.0,0.0,2.0,2.25,2.0615528128088303,0.0,4.0,-1.25,1.5,-2.0,1.0,0.5,1.0,0.0,2.0
tiger,visual,3,Is it orange?,yes,tiger:visual:3:yes,7.0,0.7142857142857143,0.7559289460184544,0.0,2.0,1.5714285714285714,1.2724180205607036,0.0,4.0,-1.5714285714285714,0.7867957924694432,-2.0,0.0,1.5714285714285714,1.2724180205607036,0.0,3.0
tiger,visual,4,Does it have whiskers?,yes,tiger:visual:4:yes,7.0,1.2857142857142858,1.4960264830861913,-2.0,2.0,2.0,1.632993161855452,0.0,4.0,-1.4285714285714286,0.7867957924694431,-2.0,0.0,0.8571428571428571,1.2149857925879117,0.0,3.0
